POINTID,ZIPCODE,LATITUDE,LONGITUDE,POINTTYPE,TESTCENTERID,TCTYPE,INSTITUTION,POPULATION,ave_u,ave_ca,ave_as,ave_e
369673,60951,40.9146022,-87.7551273,ZIP,,,,73,0,0,0,0
369674,60910,41.0804944,-87.8096117,ZIP,,,,29,0,0,0,0
369675,60964,41.0388159,-87.7442032,ZIP,,,,323,0,0,0,0
369676,60912,40.9736195,-87.6034756,ZIP,,,,36,0,0,0,0
369677,60954,41.1477084,-87.6225161,ZIP,,,,414,0,0,0,0
369678,60958,41.0648327,-87.5913592,ZIP,,,,188,0,0,0,0
369679,60468,41.335283,-87.8102906,ZIP,,,,516,0,0,0,0
369680,60468,41.33609,-87.78968,TESTCENTER,2273212,HIGH SCHOOL,PEOTONE HIGH SCHOOL,,0.096284553,289,25.95666667,301.1983333
369681,60449,41.4175499,-87.7788854,ZIP,,,,549,0,0,0,0
369682,60954,41.16,-87.66,TESTCENTER,2269103,HIGH SCHOOL,MOMENCE COMMUNITY HIGH SCHOOL,,0.210170778,131.75,27.69,260.436
369683,60940,41.2497766,-87.6428578,ZIP,,,,252,0,0,0,0
369684,60401,41.34,-87.62,TESTCENTER,2268970,HIGH SCHOOL,BEECHER HIGH SCHOOL,,0.21054902,170,35.79333333,276.5033333
369685,60401,41.3439664,-87.6163886,ZIP,,,,553,0,0,0,0
369686,60433,41.4995024,-88.0436807,ZIP,,,,1309,0,0,0,0
369687,60432,41.5417471,-88.034728,ZIP,,,,1593,0,0,0,0
369688,60451,41.506701,-87.963083,TESTCENTER,2268995,HIGH SCHOOL,LINCOLN-WAY CENTRAL HIGH SCHOOL,,0.335339243,620.5,208.078,1652.552
369689,60451,41.506701,-87.963083,TESTCENTER,2268996,HIGH SCHOOL,PROVIDENCE CATHOLIC HIGH SCHOOL,,0.675566038,446.25,301.405,2183.17
369690,60451,41.506701,-87.963083,TESTCENTER,2271510,HIGH SCHOOL,LINCOLN WAY WEST HIGH SCHOOL,,0.281741638,433.5,122.135,1099.5325
369691,60451,41.5092171,-87.9605787,ZIP,,,,2870,0,0,0,0
369692,60441,41.5926394,-88.0500431,ZIP,,,,2379,0,0,0,0
369693,60441,41.613481,-88.025581,TESTCENTER,2268992,HIGH SCHOOL,LOCKPORT TOWNSHIP HIGH SCHOOL,,0.426368406,603.5,257.3133333,2125.823333
369694,60446,41.6,-88.01,TESTCENTER,2272130,HIGH SCHOOL,ROMEOVILLE HIGH SCHOOL,,0.326766106,595,194.4258333,1398.769167
369695,60491,41.6025229,-87.9626177,ZIP,,,,1808,0,0,0,0
369696,60439,41.6769065,-87.9772292,ZIP,,,,1763,0,0,0,0
369697,60448,41.5377848,-87.8924511,ZIP,,,,2002,0,0,0,0
369698,60423,41.4773492,-87.8324186,ZIP,,,,2467,0,0,0,0
369699,60423,41.509361,-87.824774,TESTCENTER,2267847,HIGH SCHOOL,LINCOLN-WAY EAST HIGH SCHOOL,,0.318104902,854.25,272.025,1653.08
369700,60423,41.509361,-87.824774,TESTCENTER,2271393,HIGH SCHOOL,LINCOLN WAY NORTH HIGH SCHOOL,,0.215360294,1360,292.89,1783.76
369701,60467,41.6018595,-87.8873229,ZIP,,,,2073,0,0,0,0
369702,60487,41.5627296,-87.8344163,ZIP,,,,2282,0,0,0,0
369703,60464,41.6628404,-87.8607559,ZIP,,,,629,0,0,0,0
369704,60462,41.619378,-87.84225,TESTCENTER,2273909,4 YR COLLEGE/UNIVERSITY,ROBERT MORRIS UNIVERSITY,,0.674029942,93.21666667,62.87666667,557.9933333
369705,60462,41.62,-87.84,TESTCENTER,2272141,HIGH SCHOOL,CARL SANDBURG HIGH SCHOOL,,0.620674473,685.6666667,425.75,2071.96
369706,60462,41.6253067,-87.8329301,ZIP,,,,2569,0,0,0,0
369707,60440,41.7,-88.08,TESTCENTER,2268991,HIGH SCHOOL,BOLINGBROOK HIGH SCHOOL,,0.560499646,596.328125,328.75375,1790.793125
369708,60440,41.7006001,-88.0750061,ZIP,,,,4236,0,0,0,0
369709,60439,41.695076,-88.023558,TESTCENTER,2268990,HIGH SCHOOL,LEMONT TOWNSHIP HIGH SCHOOL,,0.357667781,739.5,263.6746667,1701.344333
369710,60517,41.7403285,-88.0421488,ZIP,,,,2069,0,0,0,0
369711,60516,41.760157,-88.015873,TESTCENTER,2269022,HIGH SCHOOL,DOWNERS GROVE SOUTH H S DIST 99,,0.501088802,694.1666667,347.2733333,2254.706667
369712,60515,41.8105542,-88.0227959,ZIP,,,,1666,0,0,0,0
369713,60561,41.7456625,-87.981494,ZIP,,,,1487,0,0,0,0
369714,60561,41.74,-87.97,TESTCENTER,2269031,HIGH SCHOOL,HINSDALE SOUTH HIGH SCHOOL,,0.356994967,900.0555556,320.9555556,2244.427778
369715,60516,41.7613023,-88.0133945,ZIP,,,,1912,0,0,0,0
369716,60515,41.803428,-88.013753,TESTCENTER,2269021,HIGH SCHOOL,DOWNERS GROVE NORTH H S DIST 99,,0.37003268,510,188.7166667,1310.173333
369717,60559,41.772848,-87.975736,TESTCENTER,2269032,HIGH SCHOOL,WESTMONT HIGH SCHOOL,,0.665052578,269.1666667,178.88,1129.663333
369718,60559,41.7943709,-87.9728597,ZIP,,,,1433,0,0,0,0
369719,60514,41.795689,-87.9621554,ZIP,,,,713,0,0,0,0
369720,60137,41.84,-88.07,TESTCENTER,2272100,2 YR COMM COLLEGE,COLLEGE OF DU PAGE,,0.698929993,132.4583333,92.53833333,1107.544167
369721,60137,41.83,-88.06,TESTCENTER,2272107,HIGH SCHOOL,GLENBARD SOUTH HIGH SCHOOL,,0.655682154,251.8833333,165.1433333,1128.636667
369722,60137,41.8652132,-88.0614791,ZIP,,,,2769,0,0,0,0
369723,60137,41.87,-88.05,TESTCENTER,2268933,HIGH SCHOOL,GLENBARD WEST HIGH SCHOOL,,0.650135496,362.6666667,235.56,2125.676667
369724,60148,41.8735714,-88.0207665,ZIP,,,,3265,0,0,0,0
369725,60148,41.872139,-88.015988,TESTCENTER,2268937,HIGH SCHOOL,MONTINI CATHOLIC HIGH SCHOOL,,0.717697723,278.8,199.992,2666.07
369726,60139,41.9188772,-88.0780946,ZIP,,,,2478,0,0,0,0
369727,60101,41.9305155,-88.0169373,ZIP,,,,2664,0,0,0,0
369728,60148,41.86,-88.01,TESTCENTER,2268935,HIGH SCHOOL,GLENBARD EAST HIGH SCHOOL,,0.379590119,527.23375,200.21625,1431.65
369729,60523,41.8365583,-87.9532781,ZIP,,,,518,0,0,0,0
369730,60181,41.8768971,-87.9763283,ZIP,,,,2000,0,0,0,0
369731,60101,41.933509,-88.0054,TESTCENTER,2272097,HIGH SCHOOL,ADDISON TRAIL HIGH SCHOOL,,0.697618166,220.3625,153.64375,1753.60625
369732,60101,41.933509,-88.0054,TESTCENTER,2273985,TECH HIGH SCHOOL,TECHNOLOGY CENTER OF DUPAGE,,0.739215686,102,75.4,651.31
369733,60181,41.879899,-87.978246,TESTCENTER,2268952,HIGH SCHOOL,WILLOWBROOK HIGH SCHOOL,,0.461652714,311.6855556,141.7,1457.438889
369734,60527,41.7430737,-87.9292145,ZIP,,,,1723,0,0,0,0
369735,60521,41.79,-87.94,TESTCENTER,2272159,HIGH SCHOOL,HINSDALE CENTRAL HIGH SCHOOL,,0.59918487,1081.979167,649.87,4479.044167
369736,60521,41.8006826,-87.9281725,ZIP,,,,1582,0,0,0,0
369737,60558,41.8056034,-87.9010393,ZIP,,,,1095,0,0,0,0
369738,60558,41.804864,-87.899485,TESTCENTER,2273493,HIGH SCHOOL,LYONS TOWNSHIP HIGH SCHOOL SOUTH,,0.695470236,529.55,368.446,2501.752
369739,60480,41.7292307,-87.8811338,ZIP,,,,300,0,0,0,0
369740,60465,41.698023,-87.8291432,ZIP,,,,1071,0,0,0,0
369741,60457,41.7246567,-87.828048,ZIP,,,,1003,0,0,0,0
369742,60525,41.7838305,-87.8718015,ZIP,,,,2043,0,0,0,0
369743,60525,41.801345,-87.875252,TESTCENTER,2269023,HIGH SCHOOL,LYONS TOWNSHIP HIGH SCHOOL NORTH,,0.669523383,632.8857143,423.54,2939.42
369744,60525,41.801345,-87.875252,TESTCENTER,2269024,HIGH SCHOOL,NAZARETH ACADEMY HIGH SCHOOL,,0.566542734,538.3333333,304.07,2279.603333
369745,60458,41.7534009,-87.8269406,ZIP,,,,987,0,0,0,0
369746,60501,41.7802209,-87.823244,ZIP,,,,894,0,0,0,0
369747,60162,41.8675314,-87.9021835,ZIP,,,,610,0,0,0,0
369748,60162,41.872452,-87.901591,TESTCENTER,2272113,HIGH SCHOOL,PROVISO WEST HIGH SCHOOL,,0.10780738,830.45,89.84083333,1874.794167
369749,60154,41.8474721,-87.8916396,ZIP,,,,772,0,0,0,0
369750,60126,41.89,-87.94,TESTCENTER,2268926,HIGH SCHOOL,IC CATHOLIC PREP,,0.632623055,150.025,95.095,725.505
369751,60126,41.89,-87.94,TESTCENTER,2268929,HIGH SCHOOL,YORK COMMUNITY HIGH SCHOOL,,0.612954559,408.3863636,250.0136364,2117.95
369752,60126,41.89,-87.94,TESTCENTER,2273085,HIGH SCHOOL,TIMOTHY CHRISTIAN HIGH SCHOOL,,0.679383944,153,103.22,736.3675
369753,60126,41.89,-87.94,TESTCENTER,2273310,4 YR COLLEGE/UNIVERSITY,ELMHURST COLLEGE,,0.666867909,181.6355556,121.1238889,1187.022222
369754,60126,41.8968428,-87.9412404,ZIP,,,,3657,0,0,0,0
369755,60163,41.8888188,-87.9090528,ZIP,,,,387,0,0,0,0
369756,60164,41.9175117,-87.9006989,ZIP,,,,1840,0,0,0,0
369757,60164,41.92,-87.9,TESTCENTER,2268942,HIGH SCHOOL,WEST LEYDEN HIGH SCHOOL,,0.383574432,408.6071429,155.4614286,944.24
369758,60131,41.9387546,-87.8842627,ZIP,,,,1238,0,0,0,0
369759,60526,41.8317936,-87.8739949,ZIP,,,,767,0,0,0,0
369760,60154,41.85,-87.88,TESTCENTER,2268939,HIGH SCHOOL,SAINT JOSEPH HIGH SCHOOL,,0.436559436,408,178.11625,1398.051875
369761,60155,41.857694,-87.8562232,ZIP,,,,542,0,0,0,0
369762,60513,41.8250594,-87.8475457,ZIP,,,,1270,0,0,0,0
369763,60534,41.813484,-87.8235644,ZIP,,,,621,0,0,0,0
369764,60546,41.837367,-87.821356,TESTCENTER,2272161,HIGH SCHOOL,RIVERSIDE BROOKFIELD HIGH SCHOOL,,0.35754639,221.85,79.32166667,696.245
369765,60546,41.8379226,-87.8218594,ZIP,,,,998,0,0,0,0
369766,60141,41.8578454,-87.8380095,ZIP,,,,0,0,0,0,0
369767,60153,41.874857,-87.847675,TESTCENTER,2268940,HIGH SCHOOL,PROVISO EAST HIGH SCHOOL,,0.205960784,340,70.02666667,828.4466667
369768,60104,41.8828442,-87.8764298,ZIP,,,,1613,0,0,0,0
369769,60165,41.9032146,-87.8807128,ZIP,,,,379,0,0,0,0
369770,60160,41.9041437,-87.860665,ZIP,,,,1716,0,0,0,0
369771,60131,41.94,-87.86,TESTCENTER,2268930,HIGH SCHOOL,EAST LEYDEN HIGH SCHOOL,,0.354919118,340,120.6725,795.7125
369772,60153,41.8792827,-87.8432512,ZIP,,,,2022,0,0,0,0
369773,60160,41.89,-87.84,TESTCENTER,2268941,HIGH SCHOOL,WALTHER CHRISTIAN ACADEMY,,0.344202027,285.65,98.34882353,786.0470588
369774,60305,41.894875,-87.8190635,ZIP,,,,1240,0,0,0,0
369775,60171,41.9250465,-87.8383724,ZIP,,,,603,0,0,0,0
369776,60171,41.927886,-87.838707,TESTCENTER,2269192,HIGH SCHOOL,GUERIN PREP HIGH SCHOOL,,0.526691176,272,143.26,1670.46
369777,60471,41.48,-87.74,TESTCENTER,2269004,HIGH SCHOOL,RICH SOUTH HIGH SCHOOL,,0.109820261,510,56.00833333,607.53
369778,60471,41.4789709,-87.7340591,ZIP,,,,1225,0,0,0,0
369779,60484,41.4438184,-87.7109882,ZIP,,,,719,0,0,0,0
369780,60443,41.5021836,-87.7482012,ZIP,,,,1658,0,0,0,0
369781,60461,41.52,-87.7,TESTCENTER,2272132,HIGH SCHOOL,RICH CENTRAL HIGH SCHOOL,,0.350087894,342.38,120.718,1031.118
369782,60461,41.5221155,-87.700733,ZIP,,,,320,0,0,0,0
369783,60487,41.567359,-87.79198,TESTCENTER,2272155,HIGH SCHOOL,VICTOR J ANDREW HIGH SCHOOL,,0.621878558,527,327.73,2002.704
369784,60477,41.5721428,-87.7892499,ZIP,,,,2477,0,0,0,0
369785,60452,41.606984,-87.7535226,ZIP,,,,2070,0,0,0,0
369786,60465,41.68,-87.81,TESTCENTER,2272145,HIGH SCHOOL,AMOS ALONZO STAGG HIGH SCHOOL,,0.250860383,705.5,176.982,1282.424
369787,60463,41.662146,-87.792697,TESTCENTER,2269003,4 YR COLLEGE/UNIVERSITY,TRINITY CHRISTIAN COLLEGE,,0.555088073,355,196.8276471,1415.052941
369788,60463,41.6624464,-87.7899693,ZIP,,,,1039,0,0,0,0
369789,60463,41.65,-87.77,TESTCENTER,2269002,HIGH SCHOOL,ALAN B SHEPARD HIGH SCHOOL,,0.22482353,255,57.33,700.8283333
369790,60478,41.5634529,-87.7254094,ZIP,,,,1512,0,0,0,0
369791,60478,41.56,-87.72,TESTCENTER,2272158,HIGH SCHOOL,HILLCREST HIGH SCHOOL,,0.211735063,429.25,91.0325,484.3575
369792,60445,41.61,-87.71,TESTCENTER,2268993,HIGH SCHOOL,BREMEN HIGH SCHOOL,,0.166242884,527,87.61,714.3653846
369793,60428,41.5998,-87.6905672,ZIP,,,,1191,0,0,0,0
369794,60445,41.6343896,-87.736395,ZIP,,,,1699,0,0,0,0
369795,60803,41.6740377,-87.7361702,ZIP,,,,1574,0,0,0,0
369796,60655,41.68,-87.72,TESTCENTER,2269084,HIGH SCHOOL,MARIST HIGH SCHOOL,,0.495329104,882.8666667,437.216,2081.442
369797,60472,41.6430745,-87.7080819,ZIP,,,,475,0,0,0,0
369798,60466,41.4778163,-87.6831878,ZIP,,,,1728,0,0,0,0
369799,60475,41.4725398,-87.6275078,ZIP,,,,669,0,0,0,0
369800,60422,41.5369635,-87.6841388,ZIP,,,,878,0,0,0,0
369801,60422,41.54,-87.68,TESTCENTER,2268983,HIGH SCHOOL,HOMEWOOD FLOSSMOOR COMM H S,,0.364024791,1470.726667,535.4613333,3222.200667
369802,60411,41.51,-87.64,TESTCENTER,2268979,HIGH SCHOOL,BLOOM HIGH SCHOOL,,0.199720349,691.3333333,138.19,1482.983333
369803,60411,41.52,-87.65,TESTCENTER,2268977,HIGH SCHOOL,MARIAN CATHOLIC HIGH SCHOOL,,0.275113121,970.36,265.772,2017.356
369804,60417,41.438952,-87.602738,TESTCENTER,2268980,HIGH SCHOOL,CRETE MONEE HIGH SCHOOL,,0.31648506,425.74375,135.0375,825.983125
369805,60417,41.4275852,-87.5861488,ZIP,,,,1043,0,0,0,0
369806,60411,41.506202,-87.613209,TESTCENTER,2272128,HIGH SCHOOL,BLOOM TRAIL HIGH SCHOOL,,0.145266709,421.6,61.24444444,433.0455556
369807,60411,41.5087744,-87.5903141,ZIP,,,,5239,0,0,0,0
369808,60425,41.5455767,-87.6117251,ZIP,,,,790,0,0,0,0
369809,60429,41.5740287,-87.6837056,ZIP,,,,1467,0,0,0,0
369810,60430,41.5588804,-87.6644415,ZIP,,,,1688,0,0,0,0
369811,60426,41.608536,-87.661115,TESTCENTER,2272129,HIGH SCHOOL,THORNTON TOWNSHIP HIGH SCHOOL,,0.112244865,702.6666667,78.75833333,820.2333333
369812,60426,41.6103428,-87.6533948,ZIP,,,,2682,0,0,0,0
369813,60469,41.6283587,-87.6870366,ZIP,,,,516,0,0,0,0
369814,60406,41.6549452,-87.6819519,ZIP,,,,2026,0,0,0,0
369815,60406,41.658187,-87.679465,TESTCENTER,2268972,HIGH SCHOOL,DWIGHT D EISENHOWER HIGH SCHOOL,,0.273424837,680,185.9288889,1111.782222
369816,60827,41.649434,-87.6335719,ZIP,,,,2851,0,0,0,0
369817,60476,41.569483,-87.6017087,ZIP,,,,134,0,0,0,0
369818,60473,41.58,-87.6,TESTCENTER,2269005,HIGH SCHOOL,THORNWOOD HIGH SCHOOL,,0.252481262,356.2581818,89.65272727,682.77
369819,60473,41.5973794,-87.5991498,ZIP,,,,1862,0,0,0,0
369820,60473,41.597916,-87.593814,TESTCENTER,2269293,HIGH SCHOOL,SETON ACADEMY,,0.254113858,293.25,74.51888889,640.1694444
369821,60419,41.625723,-87.597952,TESTCENTER,2268982,HIGH SCHOOL,THORNRIDGE HIGH SCHOOL,,0.10028799,544,54.55666667,449.2766667
369822,60419,41.6291485,-87.5988195,ZIP,,,,2305,0,0,0,0
369823,60633,41.6638088,-87.5614698,ZIP,,,,939,0,0,0,0
369824,60482,41.6878431,-87.7899455,ZIP,,,,707,0,0,0,0
369825,60455,41.7420926,-87.8086491,ZIP,,,,1072,0,0,0,0
369826,60455,41.743128,-87.806572,TESTCENTER,2273126,HIGH SCHOOL,UNIVERSAL SCHOOL,,0.719205882,194.9333333,139.6633333,829.6933333
369827,60415,41.7029673,-87.7788635,ZIP,,,,849,0,0,0,0
369828,60459,41.744704,-87.769907,TESTCENTER,2268999,HIGH SCHOOL,QUEEN OF PEACE HIGH SCHOOL,,0.347030626,722.3178571,220.2478571,1343.343571
369829,60459,41.744704,-87.769907,TESTCENTER,2269001,HIGH SCHOOL,SAINT LAURENCE HIGH SCHOOL,,0.361603922,459,162.37,1512.621
369830,60459,41.7444315,-87.7685764,ZIP,,,,2266,0,0,0,0
369831,60501,41.784245,-87.807468,TESTCENTER,2269012,HIGH SCHOOL,ARGO COMMUNITY HIGH SCHOOL,,0.449477124,357,160.4633333,938.795
369832,60459,41.75,-87.77,TESTCENTER,2272131,HIGH SCHOOL,REAVIS HIGH SCHOOL,,0.153997199,595,91.62833333,1658.818333
369833,60638,41.7814302,-87.7705203,ZIP,,,,3594,0,0,0,0
369834,60638,41.789703,-87.771927,TESTCENTER,2273039,HIGH SCHOOL,JOHN F KENNEDY HIGH SCHOOL,,0.518691544,300.9,156.0742857,1560.742857
369835,60453,41.69,-87.75,TESTCENTER,2268997,HIGH SCHOOL,HAROLD L RICHARDS HIGH SCHOOL,,0.478566425,223.0777778,106.21,604.56
369836,60453,41.7134365,-87.7525598,ZIP,,,,3654,0,0,0,0
369837,60453,41.714305,-87.751564,TESTCENTER,2268998,HIGH SCHOOL,OAK LAWN COMMUNITY HIGH SCHOOL,,0.239239651,765,183.0183333,2295.5075
369838,60456,41.7312484,-87.7311338,ZIP,,,,272,0,0,0,0
369839,60655,41.6947763,-87.7037765,ZIP,,,,2197,0,0,0,0
369840,60655,41.69,-87.7,TESTCENTER,2269087,HIGH SCHOOL,MOTHER MC AULEY HIGH SCHOOL,,0.453514835,590.75,265.1025,1896.9225
369841,60805,41.718765,-87.701721,TESTCENTER,2269091,HIGH SCHOOL,EVERGREEN PARK COMM HIGH SCHOOL,,0.149681408,582.25,87.152,711.084
369842,60805,41.7220014,-87.702446,ZIP,,,,1569,0,0,0,0
369843,60652,41.7479319,-87.7147951,ZIP,,,,3382,0,0,0,0
369844,60629,41.7758678,-87.7114956,ZIP,,,,9957,0,0,0,0
369845,60629,41.778149,-87.706936,TESTCENTER,2274200,HIGH SCHOOL,MARIA HIGH SCHOOL,,0.759098039,255,193.57,1110.56
369846,60632,41.8101664,-87.7132518,ZIP,,,,7821,0,0,0,0
369847,60632,41.809274,-87.70518,TESTCENTER,2269057,HIGH SCHOOL,THOMAS KELLY HIGH SCHOOL,,0.541649706,563.68,304.2229412,3628.038118
369848,60402,41.8352161,-87.7913729,ZIP,,,,4640,0,0,0,0
369849,60402,41.841819,-87.79075,TESTCENTER,2268971,HIGH SCHOOL,J S MORTON HIGH SCHOOL WEST,,0.44195871,520.2,230.1433333,1796.864667
369850,60130,41.8664335,-87.8173965,ZIP,,,,539,0,0,0,0
369851,60304,41.8723893,-87.7894826,ZIP,,,,1105,0,0,0,0
369852,60804,41.84,-87.77,TESTCENTER,2269083,HIGH SCHOOL,J S MORTON HIGH SCHOOL EAST,,0.247596325,669.8,160.9486667,1099.787333
369853,60804,41.8380357,-87.7598698,ZIP,,,,7265,0,0,0,0
369854,60305,41.895064,-87.8159,TESTCENTER,2268969,HIGH SCHOOL,TRINITY HIGH SCHOOL,,0.195653476,850,166.3054545,1578.05
369855,60301,41.8885448,-87.7989329,ZIP,,,,81,0,0,0,0
369856,60302,41.892471,-87.789543,TESTCENTER,2268967,HIGH SCHOOL,OAK PARK AND RIVER FOREST H S,,0.694973949,404.0711111,280.9155556,1900.500556
369857,60302,41.894609,-87.7897107,ZIP,,,,1866,0,0,0,0
369858,60707,41.9218533,-87.8072815,ZIP,,,,2812,0,0,0,0
369859,60302,41.88,-87.78,TESTCENTER,2268968,HIGH SCHOOL,FENWICK HIGH SCHOOL,,0.645846969,480.8922222,301.5277778,1693.963333
369860,60644,41.8800843,-87.7563733,ZIP,,,,4394,0,0,0,0
369861,60707,41.92,-87.78,TESTCENTER,2269063,HIGH SCHOOL,ELMWOOD PARK HIGH SCHOOL,,0.344818628,255,87.92875,642.71625
369862,60634,41.93,-87.77,TESTCENTER,2269061,HIGH SCHOOL,SAINT PATRICK HIGH SCHOOL,,0.558312801,654.9344444,364.4766667,2190.399444
369863,60639,41.9205523,-87.756054,ZIP,,,,7680,0,0,0,0
369864,60639,41.920162,-87.753502,TESTCENTER,2272005,HIGH SCHOOL,PRITZKER COLLEGE PREP,,0.746528163,413.5675,309.27,2566.8225
369865,60639,41.920162,-87.753502,TESTCENTER,2273984,HIGH SCHOOL,PROSSER HIGH SCHOOL,,0.587648148,164.3333333,96.17833333,2410.925
369866,60623,41.8488968,-87.7176611,ZIP,,,,8320,0,0,0,0
369867,60623,41.849015,-87.7157,TESTCENTER,2267394,HIGH SCHOOL,NORTH LAWNDALE PREP CHARTER HS,,0.663415227,396.525,260.91,1386.4125
369868,60651,41.9020932,-87.7408567,ZIP,,,,5699,0,0,0,0
369869,60651,41.902509,-87.739307,TESTCENTER,2272300,HIGH SCHOOL,ROWE CLARK MATH  AND SCIENCE ACADEMY,,0.730021559,392.6433333,285.22,1765.646667
369870,60624,41.8805038,-87.7244439,ZIP,,,,3913,0,0,0,0
369871,60624,41.880394,-87.722349,TESTCENTER,2267204,HIGH SCHOOL,PROVIDENCE SAINT MEL SCHOOL,,0.393090308,323,127.66,1638.486667
369872,60612,41.8803197,-87.687749,ZIP,,,,2786,0,0,0,0
369873,60612,41.880483,-87.687333,TESTCENTER,2269037,HIGH SCHOOL,MANLEY CAREER ACADEMY HS,,0.22531452,854.7222222,172.835,1335.626111
369874,60612,41.880483,-87.687333,TESTCENTER,2271681,HIGH SCHOOL,CHICAGO HOPE ACADEMY,,0.406459113,115.3166667,46.95166667,470.5158333
369875,60612,41.880483,-87.687333,TESTCENTER,2273140,HIGH SCHOOL,CHICAGO BULLS COLLEGE PREP,,0.748957753,526.728,393.224,1802.944
369876,60647,41.9212149,-87.7010284,ZIP,,,,4928,0,0,0,0
369877,60643,41.69,-87.66,TESTCENTER,2269082,HIGH SCHOOL,MORGAN PARK HIGH SCHOOL,,0.710783652,334.9,237.8566667,2834.92
369878,60643,41.7002727,-87.6632674,ZIP,,,,4102,0,0,0,0
369879,60620,41.741119,-87.654251,TESTCENTER,2269048,HIGH SCHOOL,SAINT RITA HIGH SCHOOL,,0.577103037,433.5,250.1741667,1741.4375
369880,60620,41.741119,-87.654251,TESTCENTER,2272720,HIGH SCHOOL,PERSPECTIVES LEADERSHIP ACADEMY,,0.671415132,240.125,163.5833333,1080.145
369881,60620,41.7404975,-87.6525582,ZIP,,,,6140,0,0,0,0
369882,60636,41.7757392,-87.669064,ZIP,,,,4145,0,0,0,0
369883,60621,41.774993,-87.642136,TESTCENTER,2269049,2 YR COMM COLLEGE,KENNEDY KING COLLEGE,,0.525333165,545.2277778,286.4911111,4185.561111
369884,60621,41.774993,-87.642136,TESTCENTER,2273360,HIGH SCHOOL,NOBLE ST CS-JOHNSON PREP,,0.699994801,769.42,538.59,4254.14
369885,60621,41.7763824,-87.6395725,ZIP,,,,3548,0,0,0,0
369886,60628,41.6908749,-87.615773,ZIP,,,,6546,0,0,0,0
369887,60619,41.74369,-87.6055258,ZIP,,,,4996,0,0,0,0
369888,60637,41.781312,-87.605097,TESTCENTER,2269065,4 YR COLLEGE/UNIVERSITY,UNIV OF CHICAGO,,0.665612993,188.9833333,125.775,1612.911667
369889,60637,41.781312,-87.605097,TESTCENTER,2269067,HIGH SCHOOL,MOUNT CARMEL HIGH SCHOOL,,0.569134068,332.828125,187.265,1344.468125
369890,60637,41.7816213,-87.5998763,ZIP,,,,5331,0,0,0,0
369891,60615,41.802211,-87.600623,TESTCENTER,2267401,HIGH SCHOOL,HALES FRANCISCAN HIGH SCHOOL,,0.586848881,219.6777778,129.3788889,2062.61
369892,60615,41.8016473,-87.5962879,ZIP,,,,2106,0,0,0,0
369893,60649,41.7634204,-87.5658787,ZIP,,,,3175,0,0,0,0
369894,60609,41.8126802,-87.6569347,ZIP,,,,5777,0,0,0,0
369895,60608,41.8468801,-87.6706643,ZIP,,,,6219,0,0,0,0
369896,60608,41.851482,-87.669444,TESTCENTER,2268071,HIGH SCHOOL,CRISTO REY JESUIT HIGH SCHOOL,,0.749562999,269.518,202.046,2010.536
369897,60608,41.851482,-87.669444,TESTCENTER,2269036,HIGH SCHOOL,SAINT IGNATIUS COLLEGE PREP,,0.675914809,834.598,568.594,4120.842
369898,60608,41.851482,-87.669444,TESTCENTER,2272770,HIGH SCHOOL,UIC COLLEGE PREP,,0.7002874,524.28,360.1,2877.138
369899,60607,41.872075,-87.657845,TESTCENTER,2269035,HIGH SCHOOL,WHITNEY M YOUNG MAGNET HS,,0.535265824,959.65,515.06,3789.1425
369900,60616,41.84258,-87.630552,TESTCENTER,2267639,HIGH SCHOOL,PERSPECTIVES CHARTER HIGH SCHOOL,,0.576516596,180.7666667,105.8777778,961.5711111
369901,60616,41.84258,-87.630552,TESTCENTER,2269039,HIGH SCHOOL,DUNBAR VOCATIONAL HIGH SCHOOL,,0.486307187,513.9855556,250.5533333,2373.91
369902,60616,41.84258,-87.630552,TESTCENTER,2269041,HIGH SCHOOL,DE LA SALLE INSTITUTE,,0.720074209,265.2,190.97,1480.71
369903,60607,41.8749302,-87.6515962,ZIP,,,,1337,0,0,0,0
369904,60616,41.8448829,-87.6240323,ZIP,,,,2674,0,0,0,0
369905,60622,41.9,-87.68,TESTCENTER,2269051,HIGH SCHOOL,JOSEPHINUM HIGH SCHOOL,,0.592929272,122.74,71.578,612.898
369906,60622,41.902172,-87.6833374,ZIP,,,,1869,0,0,0,0
369907,60622,41.901923,-87.67785,TESTCENTER,2269052,HIGH SCHOOL,HOLY TRINITY HIGH SCHOOL,,0.470175244,427.1857143,201.1657143,3959.489286
369908,60642,41.9020418,-87.6585438,ZIP,,,,547,0,0,0,0
369909,60661,41.8830305,-87.6441008,ZIP,,,,221,0,0,0,0
369910,60606,41.8820664,-87.6373488,ZIP,,,,16,0,0,0,0
369911,60602,41.882883,-87.632125,TESTCENTER,2273141,HIGH SCHOOL,MUCHIN COLLEGE PREP,,0.666672725,370.43,250.146,2115.454
369912,60654,41.8922891,-87.6372711,ZIP,,,,101,0,0,0,0
369913,60604,41.8780953,-87.6284611,ZIP,,,,15,0,0,0,0
369914,60602,41.8830726,-87.6291495,ZIP,,,,100,0,0,0,0
369915,60603,41.8801879,-87.6255095,ZIP,,,,88,0,0,0,0
369916,60601,41.8853103,-87.6221161,ZIP,,,,432,0,0,0,0
369917,60610,41.9067723,-87.6322312,ZIP,,,,1139,0,0,0,0
